userName,score,at,content
Pengguna Google,5,2026-05-28 04:18:23,"Whatsapp boleh tambahin fitur yang namanya live gak,nanti pas di status ada tulisan buat live. yang lihat livenya yang ada di kontak atau pilih siapa saja yang melihat. Saya memberi bintang 5,terimakasih"
Pengguna Google,5,2026-05-28 04:15:51,gabisa liat sticker eror
Pengguna Google,5,2026-05-28 04:15:13,sangat bagus
Pengguna Google,5,2026-05-28 04:14:55,bagus woilah cik
Pengguna Google,3,2026-05-28 04:11:01,jumlah kontak saya tidak bisa di liat
Pengguna Google,4,2026-05-28 04:09:50,tolong dong whatsapp jangan sering sering di update
Pengguna Google,1,2026-05-28 04:06:35,"akun saya kena blokir dituduh pelanggaran spam, saya tidak pernah melakukan spam yang ada saya dispam sama pjnjol2 itu"
Pengguna Google,2,2026-05-28 04:05:20,"wanya busuk, telfonnya mati sendiri"
Pengguna Google,5,2026-05-28 04:03:41,mantap
Pengguna Google,5,2026-05-28 04:01:38,senja kasih bintang 5 karena WhatsApp sekarang sering kali kena WhatsApp anda belum resmi padahal saya telah menggunakan WhatsApp resmi tolong pada pihak terkait untuk memperoleh
Pengguna Google,4,2026-05-28 04:01:06,"kenapa kalo bagikan layar, pas mau nntn film nya gada suaranya skrg? dulu ada, plsss lah WA😭"
Pengguna Google,1,2026-05-28 04:00:11,"halo WhatsApp kenapa baru² ini banyak kejadian ""Akun ini Tidak Menggunakan WhatsApp"" Untuk kepada Pihak WhatsApp Tolong di perbaiki Secepatnya TOLONG BGT AGAR DI KEMBALIKAN DENGAN CEPAT"
Pengguna Google,5,2026-05-28 04:00:04,top
Pengguna Google,5,2026-05-28 03:58:45,bagus
Pengguna Google,5,2026-05-28 03:57:20,Sangat membantu dalam berkomunikasi dgn teman mauohn saudara
Pengguna Google,2,2026-05-28 03:56:38,baik sekali
Pengguna Google,5,2026-05-28 03:56:05,bagus banget dan berpungsi dengan baik maksih ya dan berguna sekian
Pengguna Google,5,2026-05-28 03:55:13,otomatis 🙏
Pengguna Google,5,2026-05-28 03:54:23,"gw kasih bintang 5 biar ulasan nya diatas, gw gasuka kalo bikin sw grafik nya jadi burik, tolong di perhatikan lagi, banyak bug"
Pengguna Google,1,2026-05-28 03:54:07,tidak bisa kunci chat padahal udah di update berapa kali
Pengguna Google,5,2026-05-28 03:52:57,gokil
Pengguna Google,1,2026-05-28 03:51:38,sering keblokir
Pengguna Google,5,2026-05-28 03:49:01,good👌👍
Pengguna Google,1,2026-05-28 03:48:29,"makin hari fiturnya makin lucu dan konyol, Masak baru wa 1 orang teman ajk udah ke belokir gak ngotak wa yang sekarang udah gak jelas semoga cepat di ganti dengan pitur yang lain udah meresahkan banget"
Pengguna Google,5,2026-05-28 03:48:06,sangat lancar jaya dan lancar
Pengguna Google,5,2026-05-28 03:47:32,"tolong WA, aku pulihkan k"
Pengguna Google,1,2026-05-28 03:47:20,Kenapa wa saya Terus ke blokir ? baru Terbuka pagi tadi Dalam 5 menit aja Langsung terblokir lagi saya gak suka lagi sama wa Yang kek sekarang mudah ke blokir saya makin lama udah Gak Sudi lagi liat wa yang sekarang
Pengguna Google,2,2026-05-28 03:46:03,"kenapa error, dahal wifi ku lancar, ti napa wa kok jamkot? padahal telp di ig bisaa giliran mo pindah ke wa malah ga bisaa, mangkel deh"
Pengguna Google,1,2026-05-28 03:46:01,"ai gak kompeten, malah ngelakuin spamming, ditanya apa jawab apa"
Pengguna Google,3,2026-05-28 03:43:12,kok tidak bisa disematkan dan di arsipkan chat yang uda lama
Pengguna Google,1,2026-05-28 03:43:08,"aplikasi WA saya resmi download dari playstore, tiba2 gak bisa dipakai dan harus verifikasi nomor. tapi gagal terus karena dibilang download aplikasi dari pihak ketiga. ampas bgt"
Pengguna Google,1,2026-05-28 03:42:28,apk GK jelas nomer ku 2 2 ne di blokir semua lol
Pengguna Google,5,2026-05-28 03:42:18,ok
Pengguna Google,5,2026-05-28 03:41:16,sangat. puas
Pengguna Google,5,2026-05-28 03:41:11,-1 roam?
Pengguna Google,1,2026-05-28 03:40:56,apk apaan ini cewek gk pernah ngechat aku buka apk nya cuma ngeliat story cewek
Pengguna Google,5,2026-05-28 03:39:25,sangat baik dan benar
Pengguna Google,5,2026-05-28 03:38:25,Bagus jangan di hapus ya entar whatsApp kalau sudah tgl 9 september tambah ningkat lagi yaa
Pengguna Google,3,2026-05-28 03:37:10,rumayan tapi ini kenapa tidak bisa terima suara pada waktu ada panggilan masuk ya
Pengguna Google,5,2026-05-28 03:34:52,Mantap
Pengguna Google,5,2026-05-28 03:33:59,WhatsApp kereenn
Pengguna Google,5,2026-05-28 03:32:43,Setelah diupdate hr ini pagi jam 10an tgl 28 mei 2026 voice. telepon keluar tidak ada suara. suara penelepon bisa terdengar. HP rekan saya pun sama begitu. mohon dicek
Pengguna Google,2,2026-05-28 03:32:11,suara sering hilang
Pengguna Google,5,2026-05-28 03:31:12,jangan banyak upgrade
Pengguna Google,5,2026-05-28 03:30:24,good
Pengguna Google,1,2026-05-28 03:30:16,"sudah mau 1 bulan whatsapp ku error terus gabisa liat stts ( video) pasti selalu muter muter terus padahal jaringan stabil oke, itu kenapa yah tolong donggg segera di perbaiki"
Pengguna Google,4,2026-05-28 03:29:46,Bagus seklai
Pengguna Google,5,2026-05-28 03:29:39,Jos aja
Pengguna Google,5,2026-05-28 03:29:38,Alhamdulillah aplikasinya bagus'
Pengguna Google,5,2026-05-28 03:28:02,"sangat bagus,,"
Pengguna Google,5,2026-05-28 03:26:25,bagus banget
Pengguna Google,5,2026-05-28 03:25:35,mantul
Pengguna Google,5,2026-05-28 03:23:24,bagus tapi penaikan mb dan gb nya cepat amat deh
Pengguna Google,1,2026-05-28 03:23:24,"ʟᴏɢ ᴏᴜᴛ ᴅᴇɴɢᴀɴ sᴇɴᴅɪʀɪɴʏᴀ ɢᴀᴋ ʙɪsᴀ ʟᴏɢ ɪɴ ᴍɪɴᴛᴀ ᴋᴏᴅᴇ ᴠᴇʀɪғɪᴋᴀsɪ ʟᴇᴡᴀᴛ ᴘᴇsᴀɴ/ᴘᴀɴɢɢɪʟᴀɴ sᴇʟᴀʟᴜ ɢᴀɢᴀʟ ʏᴀɴɢ ᴇʀʀᴏʀ ʙᴜᴋᴀɴ ᴘᴀᴅᴀ ʜᴘ ɴʏᴀ ᴛᴘɪ ᴀᴘᴋ ɴʏᴀ ʏᴀɴɢ ᴇʀʀᴏʀ,ᴛᴏʟᴏɴɢ sᴇɢᴇʀᴀ ᴘᴇʀʙᴀɪᴋɪ"
Pengguna Google,2,2026-05-28 03:23:22,gak bisa update story. gampang k sadap
Pengguna Google,3,2026-05-28 03:22:37,baik
Pengguna Google,5,2026-05-28 03:22:29,apknya bagus
Pengguna Google,5,2026-05-28 03:22:23,baik tapi ga ada temen chetan jadi sepi
Pengguna Google,5,2026-05-28 03:22:14,Mantap👍
Pengguna Google,5,2026-05-28 03:21:10,sangat membantu
Pengguna Google,2,2026-05-28 03:20:56,kenapa aplikasi di unduh kembali?????
Pengguna Google,5,2026-05-28 03:20:30,bagus
Pengguna Google,2,2026-05-28 03:20:29,liat sw suka lag GK jelas sekarang WhatsApp
Pengguna Google,5,2026-05-28 03:19:26,bagus dan keren
Pengguna Google,1,2026-05-28 03:18:46,kenapa selalu kenon saya pengguna 2020 tidak pernah terkena kenon baru sekarang
Pengguna Google,5,2026-05-28 03:17:24,wa
Pengguna Google,5,2026-05-28 03:17:23,kenapa saya GK bisa masuk ke WA ya
Pengguna Google,5,2026-05-28 03:16:53,bagus
Pengguna Google,5,2026-05-28 03:16:46,ok
Pengguna Google,5,2026-05-28 03:16:21,mantap
Pengguna Google,5,2026-05-28 03:13:49,bagus mantap cepat berguna tuk semua
Pengguna Google,3,2026-05-28 03:12:52,baik
Pengguna Google,5,2026-05-28 03:11:02,Mantap
Pengguna Google,5,2026-05-28 03:09:46,ASIK.
Pengguna Google,5,2026-05-28 03:09:42,sangat di butuhkan
Pengguna Google,5,2026-05-28 03:09:30,Alhamdulillah
Pengguna Google,5,2026-05-28 03:05:07,mantap
Pengguna Google,1,2026-05-28 03:04:06,"wa makin lama makin sampahh, buat minta kode otp susah bangett tcih najisss"
Pengguna Google,5,2026-05-28 03:03:35,ok
Pengguna Google,1,2026-05-28 03:02:52,bukannya makin bagus malah makin jelek audio aja sekarang gak bisa kirim
Pengguna Google,5,2026-05-28 03:02:14,bagus
Pengguna Google,4,2026-05-28 03:01:58,gw updade tapi ko ga bisa dibuka !?
Pengguna Google,5,2026-05-28 03:01:24,hape saya tidak bisa mendengar suara lawan bicara
Pengguna Google,5,2026-05-28 03:01:09,"sangat membatu kita dalam berkomunikasi d era ini,tapi terlalu banyak pembaruan dan sering ada handalan dalam membuka wa ini"
Pengguna Google,5,2026-05-28 02:58:54,sangat bagus
Pengguna Google,1,2026-05-28 02:58:38,Ini kenapa setelah update wa malah telfon gaada suara ayolah
Pengguna Google,3,2026-05-28 02:58:32,knpa wa sya TDK bisa di buka
Pengguna Google,3,2026-05-28 02:57:21,"update sekarang malah bila status gak di keluarin dulu baru kelihatan siapa yg liat status kita, gak kayak dulu bertambah otomatis siapa yg liat"
Pengguna Google,2,2026-05-28 02:54:16,jahat si buat andro 11 blum bisa dimunculin filter cal nya
Pengguna Google,5,2026-05-28 02:52:10,mantap
Pengguna Google,2,2026-05-28 02:49:35,tiba tiba tidak bisa di gunakan
Pengguna Google,2,2026-05-28 02:48:58,sebener nya bagus tpi gmn ya WhatsApp sekarang makin GK jelas riwat chat udh 2 kali ilang sering eror mau di pulihkan riwayat chat GK bisa trs klo lagi nyari kontak yg mau kita hubungin GK bisa udh di pencet nomor yg di pilih tpi malah keluar dan gak bisa nge chat orng yg udh d pilih tolong dong di benerin lagi sistem ny ya pdhl sudah d update but sorry if there are any unpleasant words
Pengguna Google,5,2026-05-28 02:48:09,"aplikasi sepi gaada yg chatt gua. p mabar ff senggol dong, welllll"
Pengguna Google,5,2026-05-28 02:48:09,"or ng die being earplugs,heb13680😁😁kdbrjfejbr hhheje"
Pengguna Google,5,2026-05-28 02:43:42,terimakasih
Pengguna Google,5,2026-05-28 02:42:35,saya sering ikutan .tapiujung2 nya ssya harus transper dulu uang
Pengguna Google,1,2026-05-28 02:41:01,jelek suara jdi hilang saat nelpon mkin gk jelas di upgrade
Pengguna Google,5,2026-05-28 02:40:35,oke
Pengguna Google,1,2026-05-28 02:38:49,kenapa pilihan SMS untuk memverifikasi tidak ada min
Pengguna Google,5,2026-05-28 02:38:10,bisa cthn
Pengguna Google,1,2026-05-28 02:38:10,apk sampah udah beberapa kali saya ganti kartu selalu ke spam
Pengguna Google,4,2026-05-28 02:37:39,good
Pengguna Google,3,2026-05-28 02:37:27,knpa tidak bisa d buka wa nya tiba2 log out SDH d update tp tetap TDK bisa masuk lagi.
Pengguna Google,5,2026-05-28 02:36:13,ya udah jadi apk formal handpone sih
Pengguna Google,5,2026-05-28 02:36:11,bagus bgt
Pengguna Google,1,2026-05-28 02:34:20,Kenapasih padahal sudah ganti no mer kok masih ditinjau kon asu
Pengguna Google,1,2026-05-28 02:33:14,"aplikasi najis, ngapa ngapain engga tibatiba kena banned ""akun ini tidak bisa menggunakan WhatsApp"" setelah minta tinjauan kok tetep gabisa, tolong lah jangan asal banned gitu, orang juga punya data penting, udah gitu ga dikasih tau lagi alesan ke banned nya kenapa, tolong lah sistemnya dibenerin, orang ga ngapa ngapain kok main blok blok aja, aneh."
Pengguna Google,1,2026-05-28 02:31:39,Membantu
Pengguna Google,5,2026-05-28 02:31:35,ok
Pengguna Google,4,2026-05-28 02:30:53,app nya bagus tapi sering diupdatein padahal saya sudah update seminggu yg lalu😔
Pengguna Google,5,2026-05-28 02:30:52,baik
Pengguna Google,5,2026-05-28 02:30:13,ok
Pengguna Google,5,2026-05-28 02:29:53,sangat membatu komunikasi saya
Pengguna Google,5,2026-05-28 02:29:03,top
Pengguna Google,3,2026-05-28 02:28:34,STORY WHATSAPP TOLONG DI BIKIN JERNIH.. JELEK BANGET HASIL UPLOAD STATUS WHATSAPP NYA
Pengguna Google,5,2026-05-28 02:24:41,bagus
Pengguna Google,5,2026-05-28 02:24:40,👍
Pengguna Google,3,2026-05-28 02:24:10,tolong status wa nya kok buram
Pengguna Google,3,2026-05-28 02:23:32,"vifj iku PP PP CC TT hhhh ok CC ,"
Pengguna Google,5,2026-05-28 02:22:19,sangat menguntungkan tp kenapa whatsApp saya selalu bermasalah ga bs di pakai
Pengguna Google,5,2026-05-28 02:20:25,wa nya seru dan ada teman seruu Lagiii
Pengguna Google,3,2026-05-28 02:19:08,"mohon kepada para developer agar mengadakan fitur agar stiker tidak otomatis tersimpan dalam galeri yang menghabiskan penyimpanan. apalagi sekarang ada banyak orang yang iseng mengirim stiker yang tidak bermutu, dan sangat merugikan pengguna WhatsApp karena stiker tersebut otomatis tersimpan dalam galeri (device)."
Pengguna Google,1,2026-05-28 02:15:01,kyk ank apk ny aku udh bulak balik ganti akun wa semua ny kena blokir padahal aku gk ngelakuin ap emng apk GK berguna udh berulang kali di giniin akun aku gk bisa aku make ny dengan tenang udh kirim pesan ke pihak ny pun tapi pihak WhatsApp ini gk ad ngerespon aku kasih bintang satu buat apk GK berguna ini kyk anj aku harap pesan ini di baca SMA pihak WhatsApp ini🙏🤬
Pengguna Google,5,2026-05-28 02:13:55,"Baik ,update sesuai kemajuan teknologi"
Pengguna Google,5,2026-05-28 02:13:48,bermanfaat
Pengguna Google,5,2026-05-28 02:12:59,bagus banget sama kamu aku rono sampean wong cilik
Pengguna Google,2,2026-05-28 02:11:57,tidak bisa mendapat kan kode verif nya
Pengguna Google,5,2026-05-28 02:11:14,mantaf
Pengguna Google,5,2026-05-28 02:09:21,mantap sekali WhatsApp bisa berkembang sejauh ini semoga ke depannya lebih bagus lagi
Pengguna Google,5,2026-05-28 02:08:30,bagus jg
Pengguna Google,1,2026-05-28 02:06:08,akun saya ilang
Pengguna Google,5,2026-05-28 02:04:43,oke
Pengguna Google,5,2026-05-28 02:04:36,bagus
Pengguna Google,5,2026-05-28 02:01:49,Good
Pengguna Google,5,2026-05-28 02:00:44,baikdan bagus
Pengguna Google,5,2026-05-28 01:58:32,ok
Pengguna Google,5,2026-05-28 01:58:15,Ok Lancar👍🏻
Pengguna Google,5,2026-05-28 01:58:02,"SUKAKKK POLLL PAKEE BGTTT, BENER BENER MEMBANTU BUATT BERKOMUNIKASI, SIMPLEE BANGETTTT POKONYAA ILY DEHH WHATSAPP 💚💚"
Pengguna Google,5,2026-05-28 01:56:15,bagus
Pengguna Google,1,2026-05-28 01:54:44,tidak bisa di buka
Pengguna Google,5,2026-05-28 01:53:39,WhatsAPP
Pengguna Google,5,2026-05-28 01:52:58,WA ku tdk bs d buka
Pengguna Google,3,2026-05-28 01:52:30,masih bgus Whatsap yang versi lama yang bacaan chat dan yang lain nya di atas dari pada di bawah.
Pengguna Google,5,2026-05-28 01:52:09,"aplikasinya bagus dan saya sejak awal memakainya tidak ada masalah apapun ituu, Terima kasih sudah memberikan yang terbaik👍💯"
Pengguna Google,4,2026-05-28 01:51:47,"ada bug vc, Sering kali frezze gambar besar saat mengubah ganbar besar ke kecil dan sebaliknya, tolong di cek"
Pengguna Google,5,2026-05-28 01:47:51,Canggih and cantik
Pengguna Google,5,2026-05-28 01:46:08,Bagus
Pengguna Google,5,2026-05-28 01:45:52,Ukam di Kalimantan Kalimantan Timur Indonesia foto artis bugil Indonesia atau negara lain yang tidak dapat dipisahkan dengan menggunakan air panas yang di dalamnya terdapat pada bagian atas halaman di word of God bless the fall out boy band terbaik untukmu mati tanpamu aku tidak bisa di Kalimantan maka hari ini aku tidak bisa di Kalimantan Kalimantan Barat i i i Sulawesi Selatan Sulawesi Selatan Sulawesi Tengah Kalimantan Selatan Kalimantan maka hari liburan ke Singapura untuk membuat sebuah
Pengguna Google,5,2026-05-28 01:45:43,ada apa ini.. wa tiba tiba menghilang.. di download lagi juga susah
Pengguna Google,5,2026-05-28 01:41:58,🌚
Pengguna Google,1,2026-05-28 01:40:09,minimal hapus lah stiker jomok !
Pengguna Google,1,2026-05-28 01:39:46,jelek GK bisa telepon 👎
Pengguna Google,5,2026-05-28 01:37:52,adalah pokok nya
Pengguna Google,5,2026-05-28 01:37:22,okk
Pengguna Google,5,2026-05-28 01:33:49,mantap
Pengguna Google,1,2026-05-28 01:33:23,aplikasi sampah masa gua di blok sma mantan gua cih
Pengguna Google,5,2026-05-28 01:32:09,ini aplikasi yang sering saya gunakan
Pengguna Google,5,2026-05-28 01:30:43,sering. bgt tiba tiba ga bsa kebuka.
Pengguna Google,5,2026-05-28 01:30:12,ok
Pengguna Google,5,2026-05-28 01:29:15,bagussss
Pengguna Google,5,2026-05-28 01:28:33,😁😁
Pengguna Google,5,2026-05-28 01:25:50,Nair Fitri
Pengguna Google,5,2026-05-28 01:25:17,sangat bagus😎
Pengguna Google,3,2026-05-28 01:25:16,tolong jangan mudah memblokir karena spam
Pengguna Google,5,2026-05-28 01:25:00,bagusss
Pengguna Google,5,2026-05-28 01:22:34,gokill
Pengguna Google,5,2026-05-28 01:22:06,saya sangat suka dengan aplikasi ini semoga tidak ada gangguan di aplikasi ini
Pengguna Google,1,2026-05-28 01:16:15,masa tiba tiba akun nya kena blokir gak bangus banget wea sekarangg
Pengguna Google,5,2026-05-28 01:16:12,bagus
Pengguna Google,5,2026-05-28 01:15:43,saya mengunakan WhatsApp untuk menghubungi keluarga ku dan saudara ku warga WNI trimakasih 🙏🙏🙏
Pengguna Google,1,2026-05-28 01:14:18,wa terblokir ngak jelas
Pengguna Google,5,2026-05-28 01:13:57,vc kaya lagi main ff tolong di jd kan ya developer
Pengguna Google,3,2026-05-28 01:13:16,redesign dong mau bubble chat nya kaya ip😭😭
Pengguna Google,5,2026-05-28 01:08:43,kasih bintag bayak kenapa yh ko suka hilag2aplikasi y
Pengguna Google,3,2026-05-28 01:06:28,kadang ga bisa masuk dalam wa
Pengguna Google,1,2026-05-28 01:03:28,"aplikasi apa ini gajelas, gak pernah cewe chat saya"
Pengguna Google,5,2026-05-28 01:01:11,bagus banget
Pengguna Google,5,2026-05-28 01:00:38,bagus
Pengguna Google,5,2026-05-28 00:59:53,keren
Pengguna Google,5,2026-05-28 00:59:12,kenapa acount whatsapp saya dibatasi
Pengguna Google,5,2026-05-28 00:57:22,bisa ngobor bareng bestie
Pengguna Google,2,2026-05-28 00:56:38,sangattttt lemot klo di update ke versi baru
Pengguna Google,2,2026-05-28 00:56:37,"gajelas , akun gw kena batas terus aneh, sensitif banget skrng WhatsApp"
Pengguna Google,5,2026-05-28 00:54:27,bagus
Pengguna Google,5,2026-05-28 00:54:19,tiba- tiba whatsapp saya gak bisa kebuka kenapa ya
Pengguna Google,2,2026-05-28 00:53:40,bagus
Pengguna Google,5,2026-05-28 00:53:10,bagus sekali ayo install
Pengguna Google,1,2026-05-28 00:52:20,watsap tewempekk
Pengguna Google,5,2026-05-28 00:51:37,ok
Pengguna Google,5,2026-05-28 00:51:27,up date terbaru
Pengguna Google,5,2026-05-28 00:51:19,جميل جدا
Pengguna Google,5,2026-05-28 00:51:12,baik
Pengguna Google,5,2026-05-28 00:51:07,ok
Pengguna Google,5,2026-05-28 00:49:19,"Tolong min Saya ingin mengunakan WhatsApp saya, seperti biasanya, apakah admin bisa memperlancarkan kerja saya"
Pengguna Google,5,2026-05-28 00:46:45,sangat membantu saya untuk berkomunikasi dengan sodara dan teman teman saya
Pengguna Google,5,2026-05-28 00:45:56,terbaik
Pengguna Google,5,2026-05-28 00:44:32,keren
Pengguna Google,5,2026-05-28 00:43:24,mantap
Pengguna Google,5,2026-05-28 00:42:07,ok
Pengguna Google,2,2026-05-28 00:40:14,"Aku download di play langsung kok wa saya di tablet keluar terus, notifikasi bilang ngk resmi, di suruh klik akun resmi nya malah apinya cocock Tu kenpA"
Pengguna Google,4,2026-05-28 00:38:49,sangat bagus sekali
Pengguna Google,5,2026-05-28 00:37:41,Bagus
Pengguna Google,2,2026-05-28 00:37:22,pla
Pengguna Google,5,2026-05-28 00:37:05,semoga lebih sukses kedepan nya....
Pengguna Google,5,2026-05-28 00:36:51,sangat puas
Pengguna Google,3,2026-05-28 00:36:08,pulihkan wahtsapp
Pengguna Google,1,2026-05-28 00:32:23,semena mena blokir sepertinya.... sudah lama pakai baru seperti ini
Pengguna Google,2,2026-05-28 00:29:20,wa tolol akun g malakukan kesalahan kna tinjau mulu dongo
Pengguna Google,1,2026-05-28 00:29:12,wa nya loging sendiri GK bisa di buka
Pengguna Google,5,2026-05-28 00:28:45,Yang ta slip ini wa kalo Kase kaluar kartu stegamati mo Kase masih ulang itu nomor wa tolong di perbaiki
Pengguna Google,5,2026-05-28 00:28:06,Top
Pengguna Google,5,2026-05-28 00:26:45,membantu
Pengguna Google,5,2026-05-28 00:26:16,good
Pengguna Google,1,2026-05-28 00:26:07,"asu, WhatsApp semua akun WhatsApp gue pada ke blokir kaga jelas. padahal gue kirim pesan aja engga, ngudang orang juga engga. masalahnya kalau akun yang memang khusus untuk kerjaan ke blokir wajar aja. lah ini akun pribadi juga ikut kena blokir sialan."
Pengguna Google,5,2026-05-28 00:23:26,lanjutkan GK masalah iklan tu bayak masukkan uang GK masalah kok
Pengguna Google,5,2026-05-28 00:20:25,cek
Pengguna Google,5,2026-05-28 00:20:12,bagus
Pengguna Google,3,2026-05-28 00:20:07,ngebug kah WA nii .. liat story kok g bisa sampai selesai cuma sepotong doang
Pengguna Google,1,2026-05-28 00:19:57,ga bisa di buk apk ny
Pengguna Google,4,2026-05-28 00:19:54,okelah
Pengguna Google,5,2026-05-28 00:19:06,Sangat bermanfaat
Pengguna Google,5,2026-05-28 00:17:55,sangat bagus dan membantu saya
Pengguna Google,5,2026-05-28 00:17:08,ok punya
Pengguna Google,5,2026-05-28 00:16:29,tollllllll
Pengguna Google,5,2026-05-28 00:16:15,"is the best....wa memang profesional,kalau tidak ada gangguan spam spam"
Pengguna Google,5,2026-05-28 00:16:13,tidsk bisa mmbuka pesan whatsapp
Pengguna Google,5,2026-05-28 00:14:46,mantap
Pengguna Google,5,2026-05-28 00:14:45,aman aja
Pengguna Google,4,2026-05-28 00:14:19,suara nya aneh vn vc dll
Pengguna Google,5,2026-05-28 00:13:35,mempermudah komunikasi
Pengguna Google,4,2026-05-28 00:13:34,"sangat bagus,dn sangat membantu saya dlm beraktifitas"
Pengguna Google,4,2026-05-28 00:12:08,josss
Pengguna Google,4,2026-05-28 00:09:08,lumayan jadi andalan
Pengguna Google,5,2026-05-28 00:09:05,mantap
Pengguna Google,3,2026-05-28 00:07:39,Kenapa kok fto video dari chat ga masuk ke galeri!!
Pengguna Google,5,2026-05-28 00:06:28,bagus bangit
Pengguna Google,1,2026-05-28 00:05:35,"Ngga bgt, sw ngga hd, di update ngunggunya lama, bagusan wa yg dulu"
Pengguna Google,3,2026-05-28 00:00:57,wa nya susah di donloud ampun deh lama
Pengguna Google,5,2026-05-28 00:00:19,aplikasi WA selalu tidak bisa digunakan
Pengguna Google,5,2026-05-28 00:00:18,baik bags
Pengguna Google,5,2026-05-27 23:58:48,sangat membantu dalam berkomunikasi
Pengguna Google,5,2026-05-27 23:58:35,bagus
Pengguna Google,5,2026-05-27 23:57:06,Karena bisa telepon nan bagus dan Ada filter
Pengguna Google,5,2026-05-27 23:56:49,bagus
Pengguna Google,5,2026-05-27 23:55:10,keren
Pengguna Google,3,2026-05-27 23:54:34,PERBAIKIN LAH BUG NYA
Pengguna Google,5,2026-05-27 23:51:37,👍
Pengguna Google,5,2026-05-27 23:49:04,bagus sangat membantu jika ada masala yang mendesak👍
Pengguna Google,5,2026-05-27 23:47:44,"Pernah Kerja Mutiara Sape Bima Ntb Samsudin Hasan, Lablalar Ksb Ntb Tlwg."
Pengguna Google,2,2026-05-27 23:47:25,TOLONG PERBAIKI BUG SAYA NAK BUKA WA MALAH GAK BISA
Pengguna Google,3,2026-05-27 23:46:02,plis Al nya mana yang anime
Pengguna Google,1,2026-05-27 23:45:07,bagus
Pengguna Google,1,2026-05-27 23:43:50,aplikasi apaan gak guna banget
Pengguna Google,1,2026-05-27 23:42:58,wa bloon jelas jelas ak udah pake wa resmi bukan GB atau pun mod tpi ttep aja ada tulisan WhatsApp anda tidak resmi banyak data penting yang ilang gara gara itu tau ga gmna sih
Pengguna Google,3,2026-05-27 23:42:13,ke kenon Mulu wa gw
Pengguna Google,2,2026-05-27 23:39:17,susah login
Pengguna Google,3,2026-05-27 23:39:09,"tidak lemot saya suka dan dapat mengirim pesan untuk orang luar jauh saya suka aplikasi (""Whatsapp"")"
Pengguna Google,5,2026-05-27 23:38:21,aplikasi yang bagus
Pengguna Google,1,2026-05-27 23:37:26,"Tiba"" akun wa di blokir yang dmna no udh lama sampe data"" penting di wa no itu ilang semua gara"" di blokir tiba😂"
Pengguna Google,5,2026-05-27 23:36:52,bagus
Pengguna Google,5,2026-05-27 23:36:10,AQ ingin whatsApp ku tidak di spam lge
Pengguna Google,5,2026-05-27 23:34:09,suka ngeleg klo lagi vc walaupun sinyalnya bagus apa lagi klo kita perbesar pacar di gambar sendiri
Pengguna Google,5,2026-05-27 23:33:35,apakah aplikasi WhatsApp ini resmi
Pengguna Google,5,2026-05-27 23:30:41,suka
Pengguna Google,5,2026-05-27 23:29:40,kok gak ada logo filter pas vc
Pengguna Google,4,2026-05-27 23:29:30,gaadaa efeeek nyaa
Pengguna Google,5,2026-05-27 23:29:08,telpon dan chat sangat lancar..
Pengguna Google,5,2026-05-27 23:28:20,ya bagus
Pengguna Google,5,2026-05-27 23:27:49,sangat bagus tapi tolong besok tambahkan fitur live untuk kontak saja
Pengguna Google,1,2026-05-27 23:26:02,banyak bug
Pengguna Google,5,2026-05-27 23:26:00,Ini apk paling simpel di semua hp pasti ada 😁👍
Pengguna Google,5,2026-05-27 23:20:21,Sangat baik
Pengguna Google,4,2026-05-27 23:14:03,WhatsApp saya sering kenon untuk yang lain bagus hanya sering kenon saja
Pengguna Google,5,2026-05-27 23:07:05,sangat baik n membantu
Pengguna Google,5,2026-05-27 23:03:50,Bismillahi rohmanirohim
Pengguna Google,5,2026-05-27 23:03:30,sangat baik sekali
Pengguna Google,5,2026-05-27 23:03:00,sangat membantu
Pengguna Google,1,2026-05-27 23:02:12,Tolong dong naikin lagi grafik status nya saya kalo mau upload video atau photo di status suka buram sayah kasih binta 1 maaf
Pengguna Google,2,2026-05-27 23:00:42,tolong untuk upload story video diperbaiki kualitasnya lebih jernih lagi...
Pengguna Google,1,2026-05-27 22:59:02,apk nya sering ke bug terus saya tidak saran kan untuk pakek apk ini sering kenon/bug
Pengguna Google,1,2026-05-27 22:58:39,saya barusan banget sekitar jam 12 pas di tanggal 28 mei akun WhatsApp saya kena tinjau dan menunggu selama 24 jam dan saya berfikir saya tidak melakukan kesalahan apa apa
Pengguna Google,5,2026-05-27 22:56:46,WA ini sangat berguna sekali
Pengguna Google,5,2026-05-27 22:56:36,"apa apk sedang memiliki bug ? saya memperhatikan jam membuat status, & memutarnya ulang, tapi sering jam tidak nampak, atau malah mengikutu jam di status sebelumnya, tolong di perbaiki, itu sedikit mengganggu"
Pengguna Google,4,2026-05-27 22:56:11,yaman
Pengguna Google,5,2026-05-27 22:55:17,fitur nya bagus dan MB nya kecil
Pengguna Google,1,2026-05-27 22:53:42,akun ku hilang karna wa sialan ini
Pengguna Google,5,2026-05-27 22:53:27,mantap
Pengguna Google,5,2026-05-27 22:52:25,sangat membantu kami dalam segala hal
Pengguna Google,5,2026-05-27 22:45:23,kami minta maaf atas kesalahan kami yg lalai dalam menggunakanbaplikasi ini
Pengguna Google,4,2026-05-27 22:45:01,keren bangun
Pengguna Google,5,2026-05-27 22:44:11,oke
